#    L    TT             EE             BB             TE             PP             TP             EP          
  1334   0.710188E+03   0.300877E+02   0.000000E+00  -0.569850E+02   0.335106E-08   0.927976E-06  -0.330141E-06
  1335   0.711454E+03   0.299472E+02   0.000000E+00  -0.575576E+02   0.334566E-08   0.935144E-06  -0.328905E-06
  1336   0.712762E+03   0.298035E+02   0.000000E+00  -0.581173E+02   0.334027E-08   0.941914E-06  -0.327632E-06
  1337   0.714111E+03   0.296564E+02   0.000000E+00  -0.586639E+02   0.333489E-08   0.948251E-06  -0.326322E-06
  1338   0.715501E+03   0.295063E+02   0.000000E+00  -0.591971E+02   0.332952E-08   0.954120E-06  -0.324974E-06
  1339   0.716929E+03   0.293529E+02   0.000000E+00  -0.597167E+02   0.332416E-08   0.959487E-06  -0.323588E-06
  1340   0.718394E+03   0.291966E+02   0.000000E+00  -0.602225E+02   0.331880E-08   0.964317E-06  -0.322163E-06
  1341   0.719896E+03   0.290372E+02   0.000000E+00  -0.607144E+02   0.331346E-08   0.968575E-06  -0.320700E-06
  1342   0.721433E+03   0.288749E+02   0.000000E+00  -0.611919E+02   0.330813E-08   0.972227E-06  -0.319198E-06
  1343   0.723004E+03   0.287097E+02   0.000000E+00  -0.616552E+02   0.330281E-08   0.975238E-06  -0.317656E-06
  1344   0.724607E+03   0.285417E+02   0.000000E+00  -0.621038E+02   0.329749E-08   0.977573E-06  -0.316076E-06
  1345   0.726243E+03   0.283709E+02   0.000000E+00  -0.625377E+02   0.329219E-08   0.979198E-06  -0.314455E-06
  1346   0.727908E+03   0.281975E+02   0.000000E+00  -0.629566E+02   0.328689E-08   0.980078E-06  -0.312794E-06
  1347   0.729602E+03   0.280213E+02   0.000000E+00  -0.633603E+02   0.328160E-08   0.980177E-06  -0.311093E-06
  1348   0.731324E+03   0.278426E+02   0.000000E+00  -0.637488E+02   0.327633E-08   0.979463E-06  -0.309351E-06
  1349   0.733072E+03   0.276614E+02   0.000000E+00  -0.641217E+02   0.327106E-08   0.977899E-06  -0.307568E-06
  1350   0.734846E+03   0.274778E+02   0.000000E+00  -0.644792E+02   0.326580E-08   0.975451E-06  -0.305744E-06
  1351   0.736643E+03   0.272919E+02   0.000000E+00  -0.648210E+02   0.326055E-08   0.972101E-06  -0.303879E-06
  1352   0.738463E+03   0.271037E+02   0.000000E+00  -0.651471E+02   0.325530E-08   0.967892E-06  -0.301973E-06
  1353   0.740307E+03   0.269133E+02   0.000000E+00  -0.654574E+02   0.325007E-08   0.962884E-06  -0.300029E-06
  1354   0.742165E+03   0.267210E+02   0.000000E+00  -0.657519E+02   0.324484E-08   0.957136E-06  -0.298047E-06
  1355   0.744047E+03   0.265266E+02   0.000000E+00  -0.660303E+02   0.323963E-08   0.950709E-06  -0.296029E-06
  1356   0.745946E+03   0.263303E+02   0.000000E+00  -0.662928E+02   0.323442E-08   0.943662E-06  -0.293977E-06
  1357   0.747862E+03   0.261323E+02   0.000000E+00  -0.665391E+02   0.322922E-08   0.936055E-06  -0.291892E-06
  1358   0.749794E+03   0.259324E+02   0.000000E+00  -0.667692E+02   0.322403E-08   0.927947E-06  -0.289775E-06
  1359   0.751736E+03   0.257309E+02   0.000000E+00  -0.669832E+02   0.321885E-08   0.919399E-06  -0.287628E-06
  1360   0.753686E+03   0.255278E+02   0.000000E+00  -0.671807E+02   0.321368E-08   0.910470E-06  -0.285452E-06
  1361   0.755646E+03   0.253231E+02   0.000000E+00  -0.673618E+02   0.320851E-08   0.901220E-06  -0.283248E-06
  1362   0.757622E+03   0.251170E+02   0.000000E+00  -0.675266E+02   0.320336E-08   0.891708E-06  -0.281019E-06
  1363   0.759599E+03   0.249095E+02   0.000000E+00  -0.676747E+02   0.319821E-08   0.881995E-06  -0.278764E-06
  1364   0.761585E+03   0.247007E+02   0.000000E+00  -0.678064E+02   0.319308E-08   0.872140E-06  -0.276487E-06
  1365   0.763579E+03   0.244907E+02   0.000000E+00  -0.679216E+02   0.318795E-08   0.862202E-06  -0.274187E-06
  1366   0.765566E+03   0.242796E+02   0.000000E+00  -0.680202E+02   0.318283E-08   0.852242E-06  -0.271868E-06
  1367   0.767562E+03   0.240675E+02   0.000000E+00  -0.681023E+02   0.317772E-08   0.842320E-06  -0.269529E-06
  1368   0.769558E+03   0.238543E+02   0.000000E+00  -0.681677E+02   0.317262E-08   0.832494E-06  -0.267173E-06
  1369   0.771548E+03   0.236403E+02   0.000000E+00  -0.682166E+02   0.316753E-08   0.822825E-06  -0.264800E-06
  1370   0.773545E+03   0.234255E+02   0.000000E+00  -0.682490E+02   0.316245E-08   0.813372E-06  -0.262413E-06
  1371   0.775527E+03   0.232100E+02   0.000000E+00  -0.682648E+02   0.315737E-08   0.804196E-06  -0.260013E-06
  1372   0.777510E+03   0.229939E+02   0.000000E+00  -0.682642E+02   0.315231E-08   0.795355E-06  -0.257600E-06
  1373   0.779486E+03   0.227772E+02   0.000000E+00  -0.682471E+02   0.314725E-08   0.786910E-06  -0.255177E-06
  1374   0.781454E+03   0.225601E+02   0.000000E+00  -0.682136E+02   0.314221E-08   0.778921E-06  -0.252745E-06
  1375   0.783407E+03   0.223426E+02   0.000000E+00  -0.681637E+02   0.313717E-08   0.771446E-06  -0.250305E-06
  1376   0.785352E+03   0.221249E+02   0.000000E+00  -0.680974E+02   0.313214E-08   0.764547E-06  -0.247859E-06
  1377   0.787289E+03   0.219069E+02   0.000000E+00  -0.680149E+02   0.312712E-08   0.758282E-06  -0.245408E-06
  1378   0.789211E+03   0.216888E+02   0.000000E+00  -0.679161E+02   0.312211E-08   0.752711E-06  -0.242954E-06
  1379   0.791117E+03   0.214707E+02   0.000000E+00  -0.678012E+02   0.311711E-08   0.747894E-06  -0.240497E-06
  1380   0.793001E+03   0.212526E+02   0.000000E+00  -0.676700E+02   0.311212E-08   0.743891E-06  -0.238040E-06
  1381   0.794876E+03   0.210345E+02   0.000000E+00  -0.675227E+02   0.310714E-08   0.740762E-06  -0.235584E-06
  1382   0.796727E+03   0.208167E+02   0.000000E+00  -0.673594E+02   0.310217E-08   0.738566E-06  -0.233130E-06
  1383   0.798555E+03   0.205990E+02   0.000000E+00  -0.671800E+02   0.309721E-08   0.737362E-06  -0.230679E-06
  1384   0.800360E+03   0.203817E+02   0.000000E+00  -0.669847E+02   0.309225E-08   0.737212E-06  -0.228234E-06
  1385   0.802149E+03   0.201648E+02   0.000000E+00  -0.667736E+02   0.308731E-08   0.738174E-06  -0.225795E-06
  1386   0.803913E+03   0.199484E+02   0.000000E+00  -0.665470E+02   0.308237E-08   0.740308E-06  -0.223363E-06
  1387   0.805646E+03   0.197326E+02   0.000000E+00  -0.663049E+02   0.307745E-08   0.743673E-06  -0.220941E-06
  1388   0.807356E+03   0.195175E+02   0.000000E+00  -0.660475E+02   0.307253E-08   0.748331E-06  -0.218530E-06
  1389   0.809033E+03   0.193032E+02   0.000000E+00  -0.657750E+02   0.306762E-08   0.754340E-06  -0.216131E-06
  1390   0.810687E+03   0.190897E+02   0.000000E+00  -0.654874E+02   0.306272E-08   0.761760E-06  -0.213745E-06
  1391   0.812308E+03   0.188771E+02   0.000000E+00  -0.651850E+02   0.305784E-08   0.770650E-06  -0.211374E-06
  1392   0.813898E+03   0.186656E+02   0.000000E+00  -0.648677E+02   0.305296E-08   0.781071E-06  -0.209019E-06
  1393   0.815463E+03   0.184551E+02   0.000000E+00  -0.645359E+02   0.304809E-08   0.793083E-06  -0.206682E-06
  1394   0.816989E+03   0.182457E+02   0.000000E+00  -0.641895E+02   0.304323E-08   0.806744E-06  -0.204364E-06
  1395   0.818474E+03   0.180375E+02   0.000000E+00  -0.638289E+02   0.303838E-08   0.822115E-06  -0.202067E-06
  1396   0.819928E+03   0.178306E+02   0.000000E+00  -0.634539E+02   0.303353E-08   0.839256E-06  -0.199792E-06
  1397   0.821349E+03   0.176251E+02   0.000000E+00  -0.630649E+02   0.302870E-08   0.858226E-06  -0.197540E-06
  1398   0.822722E+03   0.174210E+02   0.000000E+00  -0.626618E+02   0.302388E-08   0.879085E-06  -0.195313E-06
  1399   0.824062E+03   0.172183E+02   0.000000E+00  -0.622451E+02   0.301907E-08   0.901892E-06  -0.193112E-06
  1400   0.825355E+03   0.170172E+02   0.000000E+00  -0.618149E+02   0.301427E-08   0.926708E-06  -0.190938E-06
  1401   0.826615E+03   0.168178E+02   0.000000E+00  -0.613714E+02   0.300947E-08   0.953571E-06  -0.188793E-06
  1402   0.827827E+03   0.166201E+02   0.000000E+00  -0.609147E+02   0.300469E-08   0.982436E-06  -0.186676E-06
  1403   0.828999E+03   0.164240E+02   0.000000E+00  -0.604452E+02   0.299991E-08   0.101324E-05  -0.184585E-06
  1404   0.830131E+03   0.162299E+02   0.000000E+00  -0.599630E+02   0.299515E-08   0.104592E-05  -0.182519E-06
  1405   0.831215E+03   0.160376E+02   0.000000E+00  -0.594683E+02   0.299039E-08   0.108040E-05  -0.180476E-06
  1406   0.832252E+03   0.158474E+02   0.000000E+00  -0.589613E+02   0.298565E-08   0.111663E-05  -0.178455E-06
  1407   0.833242E+03   0.156591E+02   0.000000E+00  -0.584423E+02   0.298091E-08   0.115454E-05  -0.176455E-06
  1408   0.834193E+03   0.154730E+02   0.000000E+00  -0.579115E+02   0.297618E-08   0.119406E-05  -0.174474E-06
  1409   0.835089E+03   0.152889E+02   0.000000E+00  -0.573692E+02   0.297147E-08   0.123513E-05  -0.172511E-06
  1410   0.835946E+03   0.151071E+02   0.000000E+00  -0.568155E+02   0.296676E-08   0.127768E-05  -0.170565E-06
  1411   0.836748E+03   0.149274E+02   0.000000E+00  -0.562506E+02   0.296206E-08   0.132165E-05  -0.168633E-06
  1412   0.837505E+03   0.147502E+02   0.000000E+00  -0.556749E+02   0.295737E-08   0.136697E-05  -0.166715E-06
  1413   0.838207E+03   0.145754E+02   0.000000E+00  -0.550886E+02   0.295268E-08   0.141359E-05  -0.164810E-06
  1414   0.838863E+03   0.144030E+02   0.000000E+00  -0.544921E+02   0.294801E-08   0.146142E-05  -0.162915E-06
  1415   0.839465E+03   0.142330E+02   0.000000E+00  -0.538855E+02   0.294335E-08   0.151041E-05  -0.161030E-06
  1416   0.840022E+03   0.140656E+02   0.000000E+00  -0.532692E+02   0.293869E-08   0.156050E-05  -0.159153E-06
  1417   0.840525E+03   0.139009E+02   0.000000E+00  -0.526435E+02   0.293405E-08   0.161162E-05  -0.157282E-06
  1418   0.840982E+03   0.137388E+02   0.000000E+00  -0.520086E+02   0.292941E-08   0.166370E-05  -0.155417E-06
  1419   0.841386E+03   0.135795E+02   0.000000E+00  -0.513648E+02   0.292478E-08   0.171667E-05  -0.153556E-06
  1420   0.841737E+03   0.134229E+02   0.000000E+00  -0.507125E+02   0.292016E-08   0.177048E-05  -0.151697E-06
  1421   0.842035E+03   0.132691E+02   0.000000E+00  -0.500518E+02   0.291555E-08   0.182506E-05  -0.149839E-06
  1422   0.842281E+03   0.131182E+02   0.000000E+00  -0.493830E+02   0.291095E-08   0.188035E-05  -0.147981E-06
  1423   0.842481E+03   0.129702E+02   0.000000E+00  -0.487065E+02   0.290635E-08   0.193627E-05  -0.146122E-06
  1424   0.842622E+03   0.128252E+02   0.000000E+00  -0.480224E+02   0.290177E-08   0.199276E-05  -0.144259E-06
  1425   0.842709E+03   0.126832E+02   0.000000E+00  -0.473311E+02   0.289719E-08   0.204977E-05  -0.142392E-06
  1426   0.842745E+03   0.125442E+02   0.000000E+00  -0.466328E+02   0.289262E-08   0.210722E-05  -0.140519E-06
  1427   0.842721E+03   0.124082E+02   0.000000E+00  -0.459279E+02   0.288806E-08   0.216504E-05  -0.138638E-06
  1428   0.842645E+03   0.122754E+02   0.000000E+00  -0.452165E+02   0.288351E-08   0.222318E-05  -0.136749E-06
  1429   0.842517E+03   0.121457E+02   0.000000E+00  -0.444991E+02   0.287896E-08   0.228157E-05  -0.134850E-06
  1430   0.842338E+03   0.120192E+02   0.000000E+00  -0.437759E+02   0.287443E-08   0.234015E-05  -0.132939E-06
  1431   0.842099E+03   0.118960E+02   0.000000E+00  -0.430472E+02   0.286990E-08   0.239884E-05  -0.131016E-06
  1432   0.841809E+03   0.117760E+02   0.000000E+00  -0.423132E+02   0.286538E-08   0.245759E-05  -0.129078E-06
  1433   0.841460E+03   0.116593E+02   0.000000E+00  -0.415744E+02   0.286087E-08   0.251632E-05  -0.127125E-06
  1434   0.841059E+03   0.115459E+02   0.000000E+00  -0.408309E+02   0.285637E-08   0.257498E-05  -0.125155E-06
  1435   0.840600E+03   0.114359E+02   0.000000E+00  -0.400832E+02   0.285187E-08   0.263350E-05  -0.123166E-06
  1436   0.840090E+03   0.113292E+02   0.000000E+00  -0.393315E+02   0.284738E-08   0.269181E-05  -0.121158E-06
  1437   0.839522E+03   0.112259E+02   0.000000E+00  -0.385760E+02   0.284290E-08   0.274985E-05  -0.119128E-06
  1438   0.838895E+03   0.111260E+02   0.000000E+00  -0.378172E+02   0.283843E-08   0.280755E-05  -0.117076E-06
  1439   0.838217E+03   0.110297E+02   0.000000E+00  -0.370552E+02   0.283397E-08   0.286486E-05  -0.114999E-06
  1440   0.837489E+03   0.109367E+02   0.000000E+00  -0.362905E+02   0.282951E-08   0.292170E-05  -0.112897E-06
  1441   0.836704E+03   0.108473E+02   0.000000E+00  -0.355232E+02   0.282507E-08   0.297800E-05  -0.110769E-06
  1442   0.835860E+03   0.107614E+02   0.000000E+00  -0.347537E+02   0.282062E-08   0.303371E-05  -0.108612E-06
  1443   0.834959E+03   0.106789E+02   0.000000E+00  -0.339823E+02   0.281619E-08   0.308877E-05  -0.106426E-06
  1444   0.834007E+03   0.106000E+02   0.000000E+00  -0.332093E+02   0.281177E-08   0.314309E-05  -0.104208E-06
  1445   0.832998E+03   0.105247E+02   0.000000E+00  -0.324349E+02   0.280735E-08   0.319663E-05  -0.101959E-06
  1446   0.831932E+03   0.104529E+02   0.000000E+00  -0.316594E+02   0.280294E-08   0.324930E-05  -0.996750E-07
  1447   0.830816E+03   0.103847E+02   0.000000E+00  -0.308833E+02   0.279854E-08   0.330106E-05  -0.973564E-07
  1448   0.829644E+03   0.103201E+02   0.000000E+00  -0.301067E+02   0.279414E-08   0.335183E-05  -0.950011E-07
  1449   0.828414E+03   0.102591E+02   0.000000E+00  -0.293301E+02   0.278975E-08   0.340156E-05  -0.926080E-07
  1450   0.827135E+03   0.102017E+02   0.000000E+00  -0.285536E+02   0.278537E-08   0.345016E-05  -0.901754E-07
  1451   0.825806E+03   0.101479E+02   0.000000E+00  -0.277776E+02   0.278100E-08   0.349759E-05  -0.877025E-07
  1452   0.824421E+03   0.100977E+02   0.000000E+00  -0.270025E+02   0.277663E-08   0.354379E-05  -0.851896E-07
  1453   0.822979E+03   0.100511E+02   0.000000E+00  -0.262285E+02   0.277227E-08   0.358871E-05  -0.826375E-07
  1454   0.821487E+03   0.100082E+02   0.000000E+00  -0.254560E+02   0.276792E-08   0.363230E-05  -0.800470E-07
  1455   0.819946E+03   0.996879E+01   0.000000E+00  -0.246850E+02   0.276357E-08   0.367452E-05  -0.774189E-07
  1456   0.818356E+03   0.993305E+01   0.000000E+00  -0.239159E+02   0.275924E-08   0.371531E-05  -0.747540E-07
  1457   0.816716E+03   0.990096E+01   0.000000E+00  -0.231490E+02   0.275491E-08   0.375463E-05  -0.720529E-07
  1458   0.815018E+03   0.987236E+01   0.000000E+00  -0.223845E+02   0.275058E-08   0.379243E-05  -0.693166E-07
  1459   0.813271E+03   0.984740E+01   0.000000E+00  -0.216227E+02   0.274627E-08   0.382866E-05  -0.665458E-07
  1460   0.811474E+03   0.982607E+01   0.000000E+00  -0.208639E+02   0.274196E-08   0.386326E-05  -0.637413E-07
  1461   0.809627E+03   0.980824E+01   0.000000E+00  -0.201082E+02   0.273766E-08   0.389620E-05  -0.609038E-07
  1462   0.807730E+03   0.979398E+01   0.000000E+00  -0.193561E+02   0.273337E-08   0.392741E-05  -0.580342E-07
  1463   0.805783E+03   0.978328E+01   0.000000E+00  -0.186077E+02   0.272908E-08   0.395686E-05  -0.551332E-07
  1464   0.803785E+03   0.977607E+01   0.000000E+00  -0.178632E+02   0.272480E-08   0.398450E-05  -0.522015E-07
  1465   0.801738E+03   0.977243E+01   0.000000E+00  -0.171229E+02   0.272053E-08   0.401027E-05  -0.492401E-07
  1466   0.799648E+03   0.977227E+01   0.000000E+00  -0.163872E+02   0.271626E-08   0.403413E-05  -0.462496E-07
  1467   0.797507E+03   0.977554E+01   0.000000E+00  -0.156562E+02   0.271200E-08   0.405602E-05  -0.432309E-07
  1468   0.795323E+03   0.978237E+01   0.000000E+00  -0.149302E+02   0.270775E-08   0.407591E-05  -0.401847E-07
  1469   0.793089E+03   0.979254E+01   0.000000E+00  -0.142095E+02   0.270351E-08   0.409373E-05  -0.371117E-07
  1470   0.790804E+03   0.980621E+01   0.000000E+00  -0.134942E+02   0.269928E-08   0.410945E-05  -0.340129E-07
  1471   0.788484E+03   0.982322E+01   0.000000E+00  -0.127847E+02   0.269505E-08   0.412300E-05  -0.308889E-07
  1472   0.786113E+03   0.984364E+01   0.000000E+00  -0.120810E+02   0.269083E-08   0.413435E-05  -0.277406E-07
  1473   0.783691E+03   0.986734E+01   0.000000E+00  -0.113836E+02   0.268661E-08   0.414345E-05  -0.245687E-07
  1474   0.781233E+03   0.989445E+01   0.000000E+00  -0.106926E+02   0.268241E-08   0.415024E-05  -0.213740E-07
  1475   0.778724E+03   0.992475E+01   0.000000E+00  -0.100083E+02   0.267821E-08   0.415468E-05  -0.181573E-07
  1476   0.776179E+03   0.995840E+01   0.000000E+00  -0.933071E+01   0.267402E-08   0.415671E-05  -0.149193E-07
  1477   0.773590E+03   0.999524E+01   0.000000E+00  -0.866031E+01   0.266983E-08   0.415630E-05  -0.116609E-07
  1478   0.770958E+03   0.100352E+02   0.000000E+00  -0.799720E+01   0.266565E-08   0.415338E-05  -0.838282E-08
  1479   0.768289E+03   0.100784E+02   0.000000E+00  -0.734157E+01   0.266148E-08   0.414792E-05  -0.508584E-08
  1480   0.765577E+03   0.101247E+02   0.000000E+00  -0.669367E+01   0.265732E-08   0.413986E-05  -0.177075E-08
  1481   0.762828E+03   0.101742E+02   0.000000E+00  -0.605372E+01   0.265317E-08   0.412915E-05   0.156167E-08
  1482   0.760035E+03   0.102266E+02   0.000000E+00  -0.542189E+01   0.264902E-08   0.411575E-05   0.491064E-08
  1483   0.757206E+03   0.102821E+02   0.000000E+00  -0.479838E+01   0.264488E-08   0.409961E-05   0.827539E-08
  1484   0.754347E+03   0.103406E+02   0.000000E+00  -0.418337E+01   0.264075E-08   0.408067E-05   0.116551E-07
  1485   0.751444E+03   0.104020E+02   0.000000E+00  -0.357706E+01   0.263662E-08   0.405889E-05   0.150491E-07
  1486   0.748512E+03   0.104663E+02   0.000000E+00  -0.297962E+01   0.263250E-08   0.403421E-05   0.184565E-07
  1487   0.745536E+03   0.105334E+02   0.000000E+00  -0.239126E+01   0.262839E-08   0.400660E-05   0.218765E-07
  1488   0.742530E+03   0.106034E+02   0.000000E+00  -0.181214E+01   0.262429E-08   0.397601E-05   0.253084E-07
  1489   0.739494E+03   0.106761E+02   0.000000E+00  -0.124244E+01   0.262019E-08   0.394237E-05   0.287514E-07
  1490   0.736418E+03   0.107516E+02   0.000000E+00  -0.682327E+00   0.261610E-08   0.390565E-05   0.322047E-07
  1491   0.733311E+03   0.108296E+02   0.000000E+00  -0.131956E+00   0.261202E-08   0.386579E-05   0.356675E-07
  1492   0.730174E+03   0.109104E+02   0.000000E+00   0.408510E+00   0.260794E-08   0.382275E-05   0.391390E-07
  1493   0.727006E+03   0.109937E+02   0.000000E+00   0.938898E+00   0.260388E-08   0.377648E-05   0.426186E-07
  1494   0.723807E+03   0.110795E+02   0.000000E+00   0.145905E+01   0.259982E-08   0.372692E-05   0.461053E-07
  1495   0.720579E+03   0.111679E+02   0.000000E+00   0.196882E+01   0.259577E-08   0.367404E-05   0.495984E-07
  1496   0.717323E+03   0.112586E+02   0.000000E+00   0.246806E+01   0.259172E-08   0.361777E-05   0.530972E-07
  1497   0.714039E+03   0.113517E+02   0.000000E+00   0.295666E+01   0.258768E-08   0.355808E-05   0.566008E-07
  1498   0.710728E+03   0.114472E+02   0.000000E+00   0.343448E+01   0.258365E-08   0.349491E-05   0.601085E-07
  1499   0.707391E+03   0.115448E+02   0.000000E+00   0.390142E+01   0.257963E-08   0.342822E-05   0.636194E-07
  1500   0.704030E+03   0.116448E+02   0.000000E+00   0.435733E+01   0.257561E-08   0.335795E-05   0.671329E-07
  1501   0.700643E+03   0.117468E+02   0.000000E+00   0.480210E+01   0.257161E-08   0.328410E-05   0.706478E-07
  1502   0.697235E+03   0.118510E+02   0.000000E+00   0.523560E+01   0.256761E-08   0.320683E-05   0.741620E-07
  1503   0.693803E+03   0.119572E+02   0.000000E+00   0.565772E+01   0.256361E-08   0.312636E-05   0.776731E-07
  1504   0.690350E+03   0.120653E+02   0.000000E+00   0.606836E+01   0.255963E-08   0.304288E-05   0.811787E-07
  1505   0.686877E+03   0.121755E+02   0.000000E+00   0.646741E+01   0.255565E-08   0.295661E-05   0.846763E-07
  1506   0.683385E+03   0.122875E+02   0.000000E+00   0.685476E+01   0.255167E-08   0.286775E-05   0.881636E-07
  1507   0.679873E+03   0.124013E+02   0.000000E+00   0.723031E+01   0.254771E-08   0.277652E-05   0.916381E-07
  1508   0.676343E+03   0.125168E+02   0.000000E+00   0.759394E+01   0.254375E-08   0.268311E-05   0.950974E-07
  1509   0.672797E+03   0.126341E+02   0.000000E+00   0.794565E+01   0.253980E-08   0.258774E-05   0.985391E-07
